start,end,duration_ms,poll_ts,poll_slack_ms,start_time_us,start_time_raw_s,start_time_s,start_time_to_poll_ms,post_begin_to_start_time_ms,post_cpu_ms,post_duration_ms,bytes_transferred,throughput_gbps,desc_count,req,handle,role,dp,tp,pid,n_blocks,remote_engine,remote_rank,interval_source
1780280887.4311848,1780280887.4326358,1.451,1780280887.4329002,0.2644062042236328,137257392851,137257.392851,1780280887.4311848,1.7154216766357422,0.0045299530029296875,1.4760494232177734,1.451,3145728,2.1679724328049623,192,chatcmpl-9865b6aa-0854-4606-9c8c-981a44721c43-bd2df65d,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280887.5158217,1780280887.5425136,26.692,1780280887.5425289,0.0152587890625,137257477488,137257.477488,1780280887.5158217,26.707172393798828,0.0054836273193359375,11.590003967285156,11.567,70778880,2.651688895549228,4320,chatcmpl-355a0ce6-26aa-4001-be27-773474923f1d-886a018d,"nixl_xfer_handle(0x5af9a3e6ab90, released=False)",decode,0,0,452715,45,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280887.5309627,1780280887.5572767,26.314,1780280887.5573137,0.03695487976074219,137257492629,137257.492629,1780280887.5309627,26.350975036621094,0.00476837158203125,11.268377304077148,11.24,14155776,0.5379560690126928,864,chatcmpl-2359c54b-f0bd-422b-8aeb-a72bcb7ac796-a0f05374,"nixl_xfer_handle(0x5af9a3ec56c0, released=False)",decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280887.5571406,1780280887.5813665,24.226000000000003,1780280887.581399,0.0324249267578125,137257518807,137257.518807,1780280887.5571406,24.25837516784668,0.0054836273193359375,4.447698593139648,4.423,40894464,1.688040287294642,2496,chatcmpl-282f654f-9766-4c59-9814-d5855aff3ab2-a3607ca1,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280887.6412506,1780280887.6426826,1.432,1780280887.6456482,2.965688705444336,137257602917,137257.602917,1780280887.6412506,4.39763069152832,0.0035762786865234375,1.4507770538330078,1.432,3145728,2.1967374301675977,192,chatcmpl-b68dd12c-93ef-4872-994f-99adef22a990-bd28cf87,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280887.6427767,1780280887.6454017,2.625,1780280887.6456652,0.26345252990722656,137257604443,137257.604443,1780280887.6427767,2.8884410858154297,0.0026226043701171875,2.6373863220214844,2.625,6291456,2.396745142857143,384,chatcmpl-c7ec4e97-bd9e-4191-9955-185d81afb5a0-a5f915cc,"nixl_xfer_handle(0x556359b46760, released=False)",decode,1,0,452712,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280887.6531355,1780280887.6544936,1.358,1780280887.6547484,0.2548694610595703,137257614802,137257.614802,1780280887.6531355,1.6129016876220703,0.0040531158447265625,1.3782978057861328,1.358,3145728,2.316441826215022,192,chatcmpl-96d42e62-5da0-4592-acea-ebfb3c91ae3c-8d371f08,"nixl_xfer_handle(0x556359b46760, released=False)",decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280887.7140117,1780280887.7146428,0.631,1780280887.715055,0.41222572326660156,137257675678,137257.675678,1780280887.7140117,1.0433197021484375,0.0040531158447265625,0.6499290466308594,0.631,1572864,2.4926529318541992,48,chatcmpl-17364265-6aec-4dc9-8258-6391cf1dbe27-95cba265,"nixl_xfer_handle(0x5af9a3ec56c0, released=False)",decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280887.8960056,1780280887.9306297,34.624,1780280887.9306579,0.028133392333984375,137257857672,137257.857672,1780280887.8960056,34.6522331237793,0.0054836273193359375,19.792556762695312,19.748,77070336,2.225922365988909,4704,chatcmpl-afe36ba1-f067-48d1-ac70-6a6b02a2f577-9762544a,"nixl_xfer_handle(0x556359b46760, released=False)",decode,1,0,452712,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.0034246,1780280888.0277658,24.341,1780280888.0278258,0.06008148193359375,137257965091,137257.965091,1780280888.0034246,24.401187896728516,0.009298324584960938,4.836082458496094,4.812,44040192,1.8093008504169916,2688,chatcmpl-01ab6340-c403-4304-ab14-3bd7fd573a5d-888cc38f,"nixl_xfer_handle(0x5af9a3ec56c0, released=False)",decode,0,0,452715,28,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
