value
3145728.0
1572864.0
26738688.0
4718592.0
31457280.0
18874368.0
3145728.0
3145728.0
12582912.0
40894464.0
6291456.0
3145728.0
7864320.0
64487424.0
3145728.0
3145728.0
1572864.0
3145728.0
36175872.0
18874368.0
1572864.0
3145728.0
36175872.0
1572864.0
4718592.0
28311552.0
66060288.0
6291456.0
28311552.0
4718592.0
12582912.0
4718592.0
31457280.0
53477376.0
55050240.0
3145728.0
31457280.0
4718592.0
77070336.0
1572864.0
3145728.0
26738688.0
37748736.0
59768832.0
17301504.0
40894464.0
59768832.0
23592960.0
31457280.0
69206016.0
62914560.0
81788928.0
29884416.0
83361792.0
3145728.0
36175872.0
3145728.0
51904512.0
28311552.0
3145728.0
1572864.0
66060288.0
14155776.0
4718592.0
3145728.0
28311552.0
7864320.0
3145728.0
23592960.0
28311552.0
53477376.0
1572864.0
6291456.0
34603008.0
14155776.0
3145728.0
14155776.0
4718592.0
33030144.0
12582912.0
77070336.0
29884416.0
3145728.0
37748736.0
26738688.0
77070336.0
22020096.0
17301504.0
14155776.0
26738688.0
55050240.0
72351744.0
4718592.0
3145728.0
20447232.0
44040192.0
66060288.0
3145728.0
7864320.0
29884416.0
36175872.0
1572864.0
33030144.0
1572864.0
4718592.0
18874368.0
1572864.0
3145728.0
3145728.0
25165824.0
59768832.0
3145728.0
26738688.0
3145728.0
31457280.0
3145728.0
11010048.0
26738688.0
7864320.0
50331648.0
25165824.0
83361792.0
75497472.0
37748736.0
7864320.0
56623104.0
23592960.0
3145728.0
77070336.0
4718592.0
3145728.0
36175872.0
25165824.0
84934656.0
3145728.0
3145728.0
67633152.0
3145728.0
23592960.0
7864320.0
11010048.0
23592960.0
1572864.0
22020096.0
4718592.0
55050240.0
18874368.0
3145728.0
9437184.0
3145728.0
3145728.0
4718592.0
14155776.0
7864320.0
4718592.0
36175872.0
14155776.0
69206016.0
1572864.0
33030144.0
9437184.0
18874368.0
42467328.0
1572864.0
39321600.0
7864320.0
3145728.0
12582912.0
3145728.0
14155776.0
37748736.0
9437184.0
48758784.0
37748736.0
51904512.0
3145728.0
36175872.0
15728640.0
40894464.0
3145728.0
3145728.0
70778880.0
7864320.0
29884416.0
39321600.0
26738688.0
11010048.0
59768832.0
7864320.0
77070336.0
34603008.0
9437184.0
77070336.0
3145728.0
3145728.0
4718592.0
69206016.0
6291456.0
18874368.0
3145728.0
3145728.0
50331648.0
4718592.0
61341696.0
3145728.0
40894464.0
6291456.0
1572864.0
77070336.0
44040192.0
3145728.0
36175872.0
4718592.0
26738688.0
14155776.0
78643200.0
7864320.0
3145728.0
62914560.0
3145728.0
6291456.0
22020096.0
3145728.0
7864320.0
4718592.0
7864320.0
51904512.0
6291456.0
