value
1.588
0.859
8.309
3.233
15.965
9.276
2.247
2.387
7.573
17.883
3.819
2.362
5.184
29.767
1.981
2.064
0.954
1.986
20.172
11.966
0.565
2.177
21.104
0.606
3.102
10.101
31.381
3.733
11.009
3.283
8.196
3.102
11.647
21.997
22.039
2.045
11.777
3.555
27.625
14.874
2.16
11.624
23.614
23.776
32.997
24.27
24.233
12.764
12.286
24.025
24.515
26.645
23.294
41.369
22.92
15.594
2.165
24.158
12.369
2.286
0.596
24.207
10.734
3.862
2.071
12.57
5.446
2.779
12.107
12.652
28.751
16.168
3.862
12.566
9.53
2.382
7.264
2.526
10.978
7.406
34.126
12.228
2.228
12.787
12.687
30.468
12.651
13.319
8.615
13.128
24.78
32.273
13.297
1.873
12.604
26.071
26.594
13.594
4.272
13.175
13.181
0.627
13.484
0.583
2.499
13.585
0.576
1.883
1.789
13.411
26.434
13.333
15.205
1.708
12.777
1.889
6.256
13.17
13.845
26.996
13.314
35.838
29.785
13.45
3.669
26.207
15.355
1.824
33.311
12.799
2.034
13.851
14.357
37.841
20.902
1.648
27.439
21.685
18.269
3.75
5.207
13.415
0.814
13.596
2.466
26.539
13.26
1.782
5.249
1.526
1.537
2.406
7.347
3.84
2.612
13.628
7.702
26.666
0.501
13.53
5.498
13.507
13.807
0.536
13.548
4.174
1.683
6.853
1.915
8.072
12.966
5.323
20.444
30.481
29.139
1.726
13.303
8.185
15.503
1.701
1.916
27.592
13.87
14.831
18.872
13.699
7.194
27.744
13.421
31.36
14.047
6.116
34.096
20.147
2.124
2.729
32.976
19.417
13.912
1.721
1.734
27.652
2.872
27.979
1.705
14.14
3.416
0.48
29.586
33.505
1.828
13.85
3.245
14.259
8.167
32.397
4.241
1.782
28.136
1.818
3.377
13.959
2.309
4.163
2.527
4.531
30.986
3.57
13.652
2.21
29.021
2.199
14.447
1.905
1.718
0.536
20.635
32.669
13.489
13.684
3.567
2.228
10.481
0.591
1.97
0.568
13.79
4.245
1.864
4.83
28.267
1.786
1.76
26.279
27.562
7.267
13.321
1.726
4.384
28.084
2.867
30.016
2.782
0.544
1.911
32.027
13.851
0.61
2.649
1.749
13.904
2.925
0.726
14.233
13.743
5.008
31.339
13.783
1.873
2.006
1.956
14.237
14.021
8.137
4.258
2.579
3.768
5.178
6.484
9.69
28.211
30.731
14.265
2.572
28.824
27.957
4.15
2.507
13.026
14.125
7.051
14.857
2.6
38.172
4.438
10.968
0.663
0.551
27.624
1.769
1.861
1.875
1.762
28.202
8.219
2.671
1.968
14.614
1.886
3.645
1.804
13.579
0.567
14.185
14.457
14.255
1.725
0.56
3.66
13.81
14.225
2.597
36.541
1.816
1.889
28.393
1.873
0.517
14.14
7.354
2.636
34.725
19.288
14.404
29.274
4.417
14.339
14.38
8.732
1.982
1.744
4.147
0.536
1.78
28.352
28.099
28.389
0.535
4.212
3.798
1.99
2.112
45.651
14.524
1.856
2.585
22.876
8.32
14.061
0.562
0.588
1.834
4.053
0.68
14.272
15.131
2.077
16.07
34.802
5.461
0.507
7.491
18.78
14.218
1.804
4.6
2.571
14.419
35.218
2.773
1.571
28.283
14.525
2.183
3.687
28.86
14.407
28.002
1.842
1.035
6.553
2.268
14.219
14.437
4.046
33.913
3.649
2.031
34.32
1.797
2.35
2.681
42.388
13.853
13.586
15.659
1.62
30.442
1.593
7.525
1.587
13.596
9.732
13.503
28.326
13.715
4.538
27.879
28.641
27.89
23.958
13.924
3.346
14.001
3.274
14.223
28.877
13.853
1.751
14.274
27.427
22.022
27.561
14.282
0.848
1.633
28.389
14.37
23.538
8.012
5.285
13.403
16.586
1.767
1.763
7.17
1.686
28.264
3.418
12.824
30.57
15.265
0.747
1.93
2.088
1.74
5.084
13.803
14.008
14.083
8.772
14.206
7.173
3.053
14.335
27.887
15.802
28.773
2.066
0.562
14.744
14.442
7.911
2.024
2.213
28.448
28.52
5.413
28.198
28.753
1.921
30.53
2.168
25.563
24.968
9.337
14.279
32.993
3.308
6.645
14.311
14.07
28.798
14.141
1.732
2.491
15.2
9.702
2.036
26.84
0.574
3.675
1.846
9.399
14.286
13.885
13.899
4.19
5.822
5.79
2.911
14.0
2.652
33.058
13.863
28.039
2.327
1.672
2.297
27.816
5.986
2.718
7.182
2.14
13.977
9.672
2.684
1.797
3.417
1.805
1.973
1.973
8.516
1.811
40.718
4.577
10.249
7.479
27.691
13.715
33.417
14.397
3.662
2.946
14.134
4.562
34.7
0.991
7.436
9.688
14.133
14.043
37.148
26.871
7.62
28.165
28.7
2.731
2.019
2.051
2.018
14.209
2.812
13.508
28.835
29.705
1.695
28.089
0.545
0.558
13.31
13.652
13.708
3.849
3.806
27.732
13.858
13.348
13.835
14.239
2.361
8.7
3.936
2.341
5.767
0.509
2.118
1.63
27.705
34.557
28.024
27.763
22.087
27.831
22.735
6.957
2.453
6.609
13.534
3.345
3.106
13.635
13.853
1.946
2.365
2.364
0.434
4.366
14.088
0.522
7.875
5.197
13.823
13.866
2.984
35.02
4.955
1.733
1.773
3.783
28.328
14.175
26.576
14.058
2.081
16.293
27.285
13.779
10.125
8.908
4.276
1.883
2.077
27.913
27.722
27.864
2.065
13.119
5.73
27.811
1.914
15.25
27.758
8.829
27.566
27.865
13.962
26.484
3.974
3.134
32.218
2.106
25.842
1.926
14.404
0.555
2.003
28.034
14.112
27.948
1.839
17.512
3.026
2.103
13.97
13.611
13.996
13.595
13.861
13.952
39.867
20.993
14.383
2.319
1.873
28.173
15.0
13.676
5.033
14.142
14.108
12.518
5.667
28.155
28.191
29.829
2.127
2.857
13.779
2.12
4.436
30.556
31.376
14.108
14.456
3.439
28.967
8.368
2.718
27.967
14.398
9.416
1.139
28.258
2.019
1.732
13.866
2.075
13.809
1.915
2.033
2.571
1.957
2.897
3.79
4.316
27.884
5.346
0.55
30.251
36.058
13.904
1.809
1.833
14.27
0.559
1.717
2.95
5.931
2.727
2.721
24.399
0.562
3.278
2.288
27.456
1.817
30.458
28.135
32.228
7.798
27.831
14.358
13.989
16.701
1.835
28.34
1.972
13.987
14.352
14.286
28.555
28.754
1.89
1.971
1.887
28.248
14.415
0.52
29.791
1.796
7.571
0.548
27.944
28.097
14.265
13.971
0.521
0.546
1.798
14.241
2.645
13.792
5.519
13.344
0.579
14.145
13.962
2.8
4.278
14.178
14.348
21.004
25.918
1.536
5.731
1.623
1.559
1.678
0.451
1.578
1.663
2.309
13.902
14.145
1.677
0.508
13.973
1.627
14.092
4.766
27.769
5.113
9.498
37.351
9.452
12.305
2.761
3.538
1.896
13.437
33.732
13.982
5.168
3.515
32.116
33.505
7.713
14.103
1.81
27.924
14.43
15.715
15.017
2.181
14.116
2.119
0.976
0.49
3.612
5.434
31.289
1.826
7.402
2.089
13.901
27.629
4.242
31.805
4.205
3.464
14.237
38.407
14.448
27.879
0.745
30.16
40.642
4.593
2.752
1.79
3.217
2.226
15.479
14.356
8.33
2.061
1.854
3.816
1.937
8.963
1.902
29.13
14.855
9.494
20.464
