ev,ts,start,end,duration_ms,role,dp,tp,pid,phase,overlap_ms,overlap_ratio,union_overlap_ms,union_overlap_ratio,overlap_intensity,max_active_recv,n_recv,n_send,n_in_batch,n_sched,n_reqs
bookkeeping_start,1780280964.3497615,1780280964.3497615,1780280964.3498795,0.11801719665527344,decode,0,0,452715,bookkeeping,0.11801719665527344,1.0,0.11801719665527344,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.3583844,1780280964.3583844,1780280964.358505,0.12063980102539062,decode,1,0,452712,bookkeeping,0.12063980102539062,1.0,0.12063980102539062,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.3617518,1780280964.3617518,1780280964.3618724,0.12063980102539062,decode,0,0,452715,bookkeeping,0.12063980102539062,1.0,0.12063980102539062,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.3618307,1780280964.3618307,1780280964.3619475,0.11682510375976562,decode,1,0,452712,bookkeeping,0.11682510375976562,1.0,0.11682510375976562,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.3740172,1780280964.3740172,1780280964.3741338,0.11658668518066406,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.3740623,1780280964.3740623,1780280964.3741815,0.11920928955078125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.3859735,1780280964.3859735,1780280964.38609,0.11658668518066406,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.3860447,1780280964.3860447,1780280964.3861644,0.11968612670898438,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.398378,1780280964.398378,1780280964.3984938,0.11587142944335938,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.398506,1780280964.398506,1780280964.3986268,0.12087821960449219,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.410529,1780280964.410529,1780280964.410643,0.11420249938964844,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4106176,1780280964.4106176,1780280964.4107382,0.12063980102539062,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4228516,1780280964.4228516,1780280964.4229698,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4229927,1780280964.4229927,1780280964.4231107,0.11801719665527344,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4350243,1780280964.4350243,1780280964.4351377,0.11348724365234375,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4350657,1780280964.4350657,1780280964.4351852,0.11944770812988281,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.447384,1780280964.447384,1780280964.4475036,0.11944770812988281,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.44752,1780280964.44752,1780280964.4476385,0.11849403381347656,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4595513,1780280964.4595513,1780280964.4596705,0.11920928955078125,decode,0,0,452715,bookkeeping,0.11920928955078125,1.0,0.11920928955078125,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.461182,1780280964.461182,1780280964.4612935,0.11134147644042969,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4720225,1780280964.4720225,1780280964.4721348,0.11229515075683594,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.472112,1780280964.472112,1780280964.4722247,0.11277198791503906,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4842694,1780280964.4842694,1780280964.4844086,0.1392364501953125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4843616,1780280964.4843616,1780280964.4844847,0.12302398681640625,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.496425,1780280964.496425,1780280964.496543,0.11801719665527344,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.4965518,1780280964.4965518,1780280964.4966676,0.11587142944335938,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5088434,1780280964.5088434,1780280964.5089557,0.11229515075683594,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5093918,1780280964.5093918,1780280964.509511,0.11920928955078125,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5214362,1780280964.5214362,1780280964.5215588,0.12254714965820312,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.521481,1780280964.521481,1780280964.5216017,0.12063980102539062,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5329952,1780280964.5329952,1780280964.5331135,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5330393,1780280964.5330393,1780280964.5331526,0.11324882507324219,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5454178,1780280964.5454178,1780280964.54554,0.12230873107910156,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5454297,1780280964.5454297,1780280964.5455484,0.11873245239257812,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5576093,1780280964.5576093,1780280964.5577283,0.11897087097167969,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.557613,1780280964.557613,1780280964.5577285,0.11563301086425781,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5724578,1780280964.5724578,1780280964.572579,0.12111663818359375,decode,0,0,452715,bookkeeping,0.12111663818359375,1.0,0.12111663818359375,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.5761094,1780280964.5761094,1780280964.5762286,0.11920928955078125,decode,1,0,452712,bookkeeping,0.11920928955078125,1.0,0.11920928955078125,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.582203,1780280964.582203,1780280964.5823183,0.11539459228515625,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5823162,1780280964.5823162,1780280964.5824544,0.13828277587890625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5947936,1780280964.5947936,1780280964.594914,0.12040138244628906,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.5948257,1780280964.5948257,1780280964.5949483,0.12254714965820312,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6075327,1780280964.6075327,1780280964.6076534,0.12063980102539062,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6075387,1780280964.6075387,1780280964.6076584,0.11968612670898438,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6189916,1780280964.6189916,1780280964.619109,0.11730194091796875,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.619046,1780280964.619046,1780280964.619163,0.11706352233886719,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6310813,1780280964.6310813,1780280964.6311977,0.1163482666015625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6311264,1780280964.6311264,1780280964.6312416,0.11515617370605469,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6433318,1780280964.6433318,1780280964.6434774,0.1456737518310547,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6433542,1780280964.6433542,1780280964.6434753,0.12111663818359375,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6555328,1780280964.6555328,1780280964.655651,0.118255615234375,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6555912,1780280964.6555912,1780280964.6557093,0.11801719665527344,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6679597,1780280964.6679597,1780280964.6680758,0.11610984802246094,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6679788,1780280964.6679788,1780280964.6680996,0.12087821960449219,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.680036,1780280964.680036,1780280964.680157,0.12087821960449219,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6800692,1780280964.6800692,1780280964.6801882,0.11897087097167969,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.692553,1780280964.692553,1780280964.6926744,0.12135505676269531,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.6926708,1780280964.6926708,1780280964.6927903,0.11944770812988281,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7045953,1780280964.7045953,1780280964.7047129,0.11754035949707031,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7046058,1780280964.7046058,1780280964.7047231,0.11730194091796875,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.71713,1780280964.71713,1780280964.7172482,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.717536,1780280964.717536,1780280964.7176585,0.12254714965820312,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7293868,1780280964.7293868,1780280964.7295032,0.1163482666015625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7294033,1780280964.7294033,1780280964.7295256,0.12230873107910156,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7413142,1780280964.7413142,1780280964.7414553,0.141143798828125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7413998,1780280964.7413998,1780280964.7415168,0.11706352233886719,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.757147,1780280964.757147,1780280964.7572615,0.11444091796875,decode,1,0,452712,bookkeeping,0.11444091796875,1.0,0.11444091796875,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.7613509,1780280964.7613509,1780280964.7614763,0.12540817260742188,decode,0,0,452715,bookkeeping,0.12540817260742188,1.0,0.12540817260742188,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.7662506,1780280964.7662506,1780280964.7663968,0.1461505889892578,decode,1,0,452712,bookkeeping,0.2923011779785156,2.0,0.1461505889892578,1.0,2.0,2,,,,,
bookkeeping_start,1780280964.775629,1780280964.775629,1780280964.7757525,0.12350082397460938,decode,0,0,452715,bookkeeping,0.12350082397460938,1.0,0.12350082397460938,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.778703,1780280964.778703,1780280964.7788198,0.11682510375976562,decode,1,0,452712,bookkeeping,0.11682510375976562,1.0,0.11682510375976562,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.778894,1780280964.778894,1780280964.779011,0.11706352233886719,decode,0,0,452715,bookkeeping,0.11706352233886719,1.0,0.11706352233886719,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.7899673,1780280964.7899673,1780280964.7900903,0.12302398681640625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.7901268,1780280964.7901268,1780280964.7902465,0.11968612670898438,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8017597,1780280964.8017597,1780280964.8018768,0.11706352233886719,decode,1,0,452712,bookkeeping,0.11706352233886719,1.0,0.11706352233886719,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.8040183,1780280964.8040183,1780280964.804139,0.12063980102539062,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8144596,1780280964.8144596,1780280964.8145776,0.11801719665527344,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8145344,1780280964.8145344,1780280964.8146498,0.11539459228515625,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8263717,1780280964.8263717,1780280964.8264894,0.11777877807617188,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8264754,1780280964.8264754,1780280964.8265953,0.11992454528808594,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.838797,1780280964.838797,1780280964.8389153,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8388684,1780280964.8388684,1780280964.838987,0.11873245239257812,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8507872,1780280964.8507872,1780280964.8509011,0.11396408081054688,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8509092,1780280964.8509092,1780280964.8510268,0.11754035949707031,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.862902,1780280964.862902,1780280964.8630211,0.11920928955078125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.862996,1780280964.862996,1780280964.8631153,0.11920928955078125,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8752658,1780280964.8752658,1780280964.8754048,0.13899803161621094,decode,0,0,452715,bookkeeping,0.13899803161621094,1.0,0.13899803161621094,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.8825018,1780280964.8825018,1780280964.8826196,0.11777877807617188,decode,1,0,452712,bookkeeping,0.11777877807617188,1.0,0.11777877807617188,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.8874264,1780280964.8874264,1780280964.8875453,0.11897087097167969,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.887459,1780280964.887459,1780280964.8875754,0.1163482666015625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8996546,1780280964.8996546,1780280964.8997679,0.11324882507324219,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.8997273,1780280964.8997273,1780280964.8998492,0.12183189392089844,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9119992,1780280964.9119992,1780280964.9121108,0.11157989501953125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9120555,1780280964.9120555,1780280964.9121742,0.11873245239257812,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9241743,1780280964.9241743,1780280964.9242907,0.1163482666015625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9242482,1780280964.9242482,1780280964.9243875,0.1392364501953125,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9365284,1780280964.9365284,1780280964.9366453,0.11682510375976562,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9366012,1780280964.9366012,1780280964.9367197,0.11849403381347656,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9488504,1780280964.9488504,1780280964.948969,0.11849403381347656,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9489255,1780280964.9489255,1780280964.9490426,0.11706352233886719,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.961081,1780280964.961081,1780280964.9611998,0.11873245239257812,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9611793,1780280964.9611793,1780280964.9612997,0.12040138244628906,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9732575,1780280964.9732575,1780280964.9733958,0.13828277587890625,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.973299,1780280964.973299,1780280964.9734416,0.14257431030273438,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280964.9857457,1780280964.9857457,1780280964.9858649,0.11920928955078125,decode,1,0,452712,bookkeeping,0.11920928955078125,1.0,0.11920928955078125,1.0,1.0,1,,,,,
bookkeeping_start,1780280964.997603,1780280964.997603,1780280964.9977403,0.1373291015625,decode,0,0,452715,bookkeeping,0.1373291015625,1.0,0.1373291015625,1.0,1.0,1,,,,,
bookkeeping_start,1780280965.0003777,1780280965.0003777,1780280965.0004797,0.10204315185546875,decode,1,0,452712,bookkeeping,0.10204315185546875,1.0,0.10204315185546875,1.0,1.0,1,,,,,
bookkeeping_start,1780280965.000579,1780280965.000579,1780280965.0006964,0.11730194091796875,decode,0,0,452715,bookkeeping,0.11730194091796875,1.0,0.11730194091796875,1.0,1.0,1,,,,,
bookkeeping_start,1780280965.0119345,1780280965.0119345,1780280965.0120523,0.11777877807617188,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.012444,1780280965.012444,1780280965.0125687,0.12469291687011719,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.0242484,1780280965.0242484,1780280965.0243907,0.1423358917236328,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.0243545,1780280965.0243545,1780280965.0244756,0.12111663818359375,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.0368726,1780280965.0368726,1780280965.03699,0.11730194091796875,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.0369673,1780280965.0369673,1780280965.037086,0.11873245239257812,decode,0,0,452715,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.04872,1780280965.04872,1780280965.04884,0.1201629638671875,decode,0,0,452715,bookkeeping,0.1201629638671875,1.0,0.1201629638671875,1.0,1.0,1,,,,,
bookkeeping_start,1780280965.0503247,1780280965.0503247,1780280965.0504658,0.141143798828125,decode,1,0,452712,bookkeeping,0.0,0.0,0.0,0.0,0.0,0,,,,,
bookkeeping_start,1780280965.0610654,1780280965.0610654,1780280965.0611796,0.11420249938964844,decode,1,0,452712,bookkeeping,0.11420249938964844,1.0,0.11420249938964844,1.0,1.0,1,,,,,
