ev,ts,start,end,duration_ms,role,dp,tp,pid,phase,overlap_ms,overlap_ratio,max_active_recv,n_recv,n_send,n_in_batch,n_sched,n_reqs
bookkeeping_start,1780281084.317105,1780281084.317105,1780281084.3172047,0.09965896606445312,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.317237,1780281084.317237,1780281084.3173223,0.08535385131835938,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.329593,1780281084.329593,1780281084.329682,0.08916854858398438,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3297024,1780281084.3297024,1780281084.329817,0.11467933654785156,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3420079,1780281084.3420079,1780281084.342124,0.11610984802246094,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.342024,1780281084.342024,1780281084.3421104,0.08630752563476562,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.35397,1780281084.35397,1780281084.3540823,0.11229515075683594,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3539796,1780281084.3539796,1780281084.3540773,0.09775161743164062,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3661773,1780281084.3661773,1780281084.366291,0.11372566223144531,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3780942,1780281084.3780942,1780281084.3781855,0.09131431579589844,decode,0,0,452715,bookkeeping,0.09131431579589844,1.0,1,,,,,
bookkeeping_start,1780281084.3807456,1780281084.3807456,1780281084.380861,0.11539459228515625,decode,1,0,452712,bookkeeping,0.11539459228515625,1.0,1,,,,,
bookkeeping_start,1780281084.3807597,1780281084.3807597,1780281084.3808482,0.08845329284667969,decode,0,0,452715,bookkeeping,0.08845329284667969,1.0,1,,,,,
bookkeeping_start,1780281084.3919075,1780281084.3919075,1780281084.3920143,0.1068115234375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.3920631,1780281084.3920631,1780281084.3921514,0.08821487426757812,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.403984,1780281084.403984,1780281084.4040725,0.08845329284667969,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4040608,1780281084.4040608,1780281084.4041743,0.11348724365234375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.416556,1780281084.416556,1780281084.416666,0.11014938354492188,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4165795,1780281084.4165795,1780281084.4166768,0.0972747802734375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4287806,1780281084.4287806,1780281084.4288943,0.11372566223144531,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4288003,1780281084.4288003,1780281084.4288998,0.09942054748535156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.44115,1780281084.44115,1780281084.4412625,0.1125335693359375,decode,1,0,452712,bookkeeping,0.1125335693359375,1.0,1,,,,,
bookkeeping_start,1780281084.4518855,1780281084.4518855,1780281084.4519875,0.10204315185546875,decode,0,0,452715,bookkeeping,0.10204315185546875,1.0,1,,,,,
bookkeeping_start,1780281084.4548533,1780281084.4548533,1780281084.4549484,0.09512901306152344,decode,0,0,452715,bookkeeping,0.19025802612304688,2.0,2,,,,,
bookkeeping_start,1780281084.4575503,1780281084.4575503,1780281084.4577467,0.1964569091796875,decode,1,0,452712,bookkeeping,0.392913818359375,2.0,2,,,,,
bookkeeping_start,1780281084.466432,1780281084.466432,1780281084.466542,0.10991096496582031,decode,1,0,452712,bookkeeping,0.21982192993164062,2.0,2,,,,,
bookkeeping_start,1780281084.4709203,1780281084.4709203,1780281084.4710233,0.102996826171875,decode,0,0,452715,bookkeeping,0.102996826171875,1.0,1,,,,,
bookkeeping_start,1780281084.4789271,1780281084.4789271,1780281084.4790418,0.11467933654785156,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4789512,1780281084.4789512,1780281084.479038,0.08678436279296875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4905605,1780281084.4905605,1780281084.49066,0.09942054748535156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.4905949,1780281084.4905949,1780281084.4907105,0.11563301086425781,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5026658,1780281084.5026658,1780281084.5027554,0.0896453857421875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5026875,1780281084.5026875,1780281084.502805,0.11754035949707031,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5148537,1780281084.5148537,1780281084.514968,0.11420249938964844,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5148885,1780281084.5148885,1780281084.5149896,0.1010894775390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5272574,1780281084.5272574,1780281084.5273902,0.1327991485595703,decode,0,0,452715,bookkeeping,0.1327991485595703,1.0,1,,,,,
bookkeeping_start,1780281084.5332534,1780281084.5332534,1780281084.5333939,0.1404285430908203,decode,1,0,452712,bookkeeping,0.1404285430908203,1.0,1,,,,,
bookkeeping_start,1780281084.539316,1780281084.539316,1780281084.539469,0.15306472778320312,decode,0,0,452715,bookkeeping,0.15306472778320312,1.0,1,,,,,
bookkeeping_start,1780281084.539401,1780281084.539401,1780281084.539521,0.11992454528808594,decode,1,0,452712,bookkeeping,0.11992454528808594,1.0,1,,,,,
bookkeeping_start,1780281084.5516436,1780281084.5516436,1780281084.551758,0.11444091796875,decode,1,0,452712,bookkeeping,0.11444091796875,1.0,1,,,,,
bookkeeping_start,1780281084.5618339,1780281084.5618339,1780281084.5619495,0.11563301086425781,decode,0,0,452715,bookkeeping,0.11563301086425781,1.0,1,,,,,
bookkeeping_start,1780281084.564633,1780281084.564633,1780281084.5647452,0.11229515075683594,decode,1,0,452712,bookkeeping,0.11229515075683594,1.0,1,,,,,
bookkeeping_start,1780281084.5648494,1780281084.5648494,1780281084.5649421,0.09274482727050781,decode,0,0,452715,bookkeeping,0.09274482727050781,1.0,1,,,,,
bookkeeping_start,1780281084.5759473,1780281084.5759473,1780281084.5760663,0.11897087097167969,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.5760581,1780281084.5760581,1780281084.5761614,0.10323524475097656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.588032,1780281084.588032,1780281084.5881512,0.11920928955078125,decode,1,0,452712,bookkeeping,0.11920928955078125,1.0,1,,,,,
bookkeeping_start,1780281084.5888665,1780281084.5888665,1780281084.5889695,0.102996826171875,decode,0,0,452715,bookkeeping,0.102996826171875,1.0,1,,,,,
bookkeeping_start,1780281084.600524,1780281084.600524,1780281084.6006432,0.11920928955078125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6007082,1780281084.6007082,1780281084.600809,0.10085105895996094,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6122463,1780281084.6122463,1780281084.6123564,0.11014938354492188,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6122901,1780281084.6122901,1780281084.6124308,0.14066696166992188,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6249328,1780281084.6249328,1780281084.6250508,0.11801719665527344,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6249337,1780281084.6249337,1780281084.6250348,0.1010894775390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6371417,1780281084.6371417,1780281084.637263,0.12135505676269531,decode,1,0,452712,bookkeeping,0.12135505676269531,1.0,1,,,,,
bookkeeping_start,1780281084.647028,1780281084.647028,1780281084.6471326,0.10466575622558594,decode,0,0,452715,bookkeeping,0.10466575622558594,1.0,1,,,,,
bookkeeping_start,1780281084.649794,1780281084.649794,1780281084.6499097,0.11563301086425781,decode,1,0,452712,bookkeeping,0.11563301086425781,1.0,1,,,,,
bookkeeping_start,1780281084.650018,1780281084.650018,1780281084.6501222,0.10418891906738281,decode,0,0,452715,bookkeeping,0.10418891906738281,1.0,1,,,,,
bookkeeping_start,1780281084.6616726,1780281084.6616726,1780281084.6617923,0.11968612670898438,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.661777,1780281084.661777,1780281084.661882,0.1049041748046875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6736424,1780281084.6736424,1780281084.673733,0.09059906005859375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.673665,1780281084.673665,1780281084.673782,0.11706352233886719,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6862526,1780281084.6862526,1780281084.6863852,0.13256072998046875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.686256,1780281084.686256,1780281084.6863954,0.13947486877441406,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.6985242,1780281084.6985242,1780281084.698645,0.12087821960449219,decode,1,0,452712,bookkeeping,0.12087821960449219,1.0,1,,,,,
bookkeeping_start,1780281084.7156286,1780281084.7156286,1780281084.7157369,0.10824203491210938,decode,0,0,452715,bookkeeping,0.10824203491210938,1.0,1,,,,,
bookkeeping_start,1780281084.7184205,1780281084.7184205,1780281084.7185373,0.11682510375976562,decode,1,0,452712,bookkeeping,0.11682510375976562,1.0,1,,,,,
bookkeeping_start,1780281084.7185585,1780281084.7185585,1780281084.7186518,0.09322166442871094,decode,0,0,452715,bookkeeping,0.09322166442871094,1.0,1,,,,,
bookkeeping_start,1780281084.7299864,1780281084.7299864,1780281084.7301006,0.11420249938964844,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7301366,1780281084.7301366,1780281084.7302399,0.10323524475097656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7423701,1780281084.7423701,1780281084.7425096,0.13947486877441406,decode,0,0,452715,bookkeeping,0.13947486877441406,1.0,1,,,,,
bookkeeping_start,1780281084.7431526,1780281084.7431526,1780281084.7432737,0.12111663818359375,decode,1,0,452712,bookkeeping,0.12111663818359375,1.0,1,,,,,
bookkeeping_start,1780281084.7548947,1780281084.7548947,1780281084.7550147,0.11992454528808594,decode,1,0,452712,bookkeeping,0.11992454528808594,1.0,1,,,,,
bookkeeping_start,1780281084.7568371,1780281084.7568371,1780281084.7569444,0.10728836059570312,decode,0,0,452715,bookkeeping,0.10728836059570312,1.0,1,,,,,
bookkeeping_start,1780281084.7669783,1780281084.7669783,1780281084.7670972,0.11897087097167969,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7671566,1780281084.7671566,1780281084.7672758,0.11920928955078125,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7794945,1780281084.7794945,1780281084.7796113,0.11682510375976562,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7795699,1780281084.7795699,1780281084.7796779,0.10800361633300781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7918875,1780281084.7918875,1780281084.7920094,0.12183189392089844,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.7922525,1780281084.7922525,1780281084.7924147,0.1621246337890625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.804219,1780281084.804219,1780281084.8043575,0.1385211944580078,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.804399,1780281084.804399,1780281084.8045318,0.1327991485595703,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8163793,1780281084.8163793,1780281084.8165007,0.12135505676269531,decode,1,0,452712,bookkeeping,0.12135505676269531,1.0,1,,,,,
bookkeeping_start,1780281084.8225033,1780281084.8225033,1780281084.8226385,0.13518333435058594,decode,0,0,452715,bookkeeping,0.13518333435058594,1.0,1,,,,,
bookkeeping_start,1780281084.829008,1780281084.829008,1780281084.8291252,0.11706352233886719,decode,0,0,452715,bookkeeping,0.11706352233886719,1.0,1,,,,,
bookkeeping_start,1780281084.829702,1780281084.829702,1780281084.8298216,0.11968612670898438,decode,1,0,452712,bookkeeping,0.11968612670898438,1.0,1,,,,,
bookkeeping_start,1780281084.8410385,1780281084.8410385,1780281084.841156,0.11754035949707031,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8410773,1780281084.8410773,1780281084.8411963,0.11897087097167969,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.853357,1780281084.853357,1780281084.8534753,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8534431,1780281084.8534431,1780281084.8535638,0.12063980102539062,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.865912,1780281084.865912,1780281084.8660252,0.11324882507324219,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8659673,1780281084.8659673,1780281084.8660674,0.10013580322265625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8786666,1780281084.8786666,1780281084.8787842,0.11754035949707031,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8787875,1780281084.8787875,1780281084.8788908,0.10323524475097656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8904693,1780281084.8904693,1780281084.8905866,0.11730194091796875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.8905835,1780281084.8905835,1780281084.890684,0.10037422180175781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.902769,1780281084.902769,1780281084.9028893,0.1201629638671875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9028072,1780281084.9028072,1780281084.902908,0.10085105895996094,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9174912,1780281084.9174912,1780281084.9176698,0.1785755157470703,decode,1,0,452712,bookkeeping,0.3571510314941406,2.0,2,,,,,
bookkeeping_start,1780281084.9253972,1780281084.9253972,1780281084.9255097,0.1125335693359375,decode,0,0,452715,bookkeeping,0.225067138671875,2.0,2,,,,,
bookkeeping_start,1780281084.9282665,1780281084.9282665,1780281084.9284115,0.14495849609375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9283266,1780281084.9283266,1780281084.9284527,0.12612342834472656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.94003,1780281084.94003,1780281084.9401484,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9401467,1780281084.9401467,1780281084.94025,0.10323524475097656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9521048,1780281084.9521048,1780281084.9522219,0.11706352233886719,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9521866,1780281084.9521866,1780281084.9522927,0.10609626770019531,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.964371,1780281084.964371,1780281084.9644961,0.1251697540283203,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.964474,1780281084.964474,1780281084.964583,0.10895729064941406,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9769251,1780281084.9769251,1780281084.9770436,0.11849403381347656,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9769769,1780281084.9769769,1780281084.977083,0.10609626770019531,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9897254,1780281084.9897254,1780281084.9898462,0.12087821960449219,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281084.9898722,1780281084.9898722,1780281084.9899917,0.11944770812988281,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0016062,1780281085.0016062,1780281085.0017312,0.12493133544921875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0016594,1780281085.0016594,1780281085.0017507,0.09131431579589844,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.014044,1780281085.014044,1780281085.0141613,0.11730194091796875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.014263,1780281085.014263,1780281085.0144281,0.1652240753173828,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0261784,1780281085.0261784,1780281085.0262697,0.09131431579589844,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0262728,1780281085.0262728,1780281085.0264132,0.1404285430908203,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.038694,1780281085.038694,1780281085.0388136,0.11968612670898438,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0387757,1780281085.0387757,1780281085.0388775,0.10180473327636719,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0505886,1780281085.0505886,1780281085.0506961,0.10752677917480469,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0508008,1780281085.0508008,1780281085.0509,0.09918212890625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.06343,1780281085.06343,1780281085.063546,0.11587142944335938,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0635386,1780281085.0635386,1780281085.063655,0.1163482666015625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0756602,1780281085.0756602,1780281085.0757623,0.10204315185546875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0758016,1780281085.0758016,1780281085.0759065,0.1049041748046875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.088371,1780281085.088371,1780281085.088494,0.12302398681640625,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.0883796,1780281085.0883796,1780281085.088498,0.11849403381347656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.105957,1780281085.105957,1780281085.106078,0.12087821960449219,decode,1,0,452712,bookkeeping,0.24175643920898438,2.0,2,,,,,
bookkeeping_start,1780281085.1117046,1780281085.1117046,1780281085.1118076,0.102996826171875,decode,0,0,452715,bookkeeping,0.20599365234375,2.0,2,,,,,
bookkeeping_start,1780281085.1148276,1780281085.1148276,1780281085.1149414,0.11372566223144531,decode,1,0,452712,bookkeeping,0.22745132446289062,2.0,2,,,,,
bookkeeping_start,1780281085.1214168,1780281085.1214168,1780281085.1215274,0.110626220703125,decode,0,0,452715,bookkeeping,0.22125244140625,2.0,2,,,,,
bookkeeping_start,1780281085.126314,1780281085.126314,1780281085.1264472,0.13327598571777344,decode,0,0,452715,bookkeeping,0.2665519714355469,2.0,2,,,,,
bookkeeping_start,1780281085.1292088,1780281085.1292088,1780281085.1294098,0.2009868621826172,decode,1,0,452712,bookkeeping,0.4019737243652344,2.0,2,,,,,
bookkeeping_start,1780281085.1388278,1780281085.1388278,1780281085.1389449,0.11706352233886719,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.13886,1780281085.13886,1780281085.1389575,0.09751319885253906,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.151082,1780281085.151082,1780281085.151203,0.12087821960449219,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1511593,1780281085.1511593,1780281085.1512597,0.10037422180175781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.163277,1780281085.163277,1780281085.1634161,0.1392364501953125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1632936,1780281085.1632936,1780281085.163444,0.15044212341308594,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1755836,1780281085.1755836,1780281085.1757076,0.1239776611328125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1755853,1780281085.1755853,1780281085.1756873,0.10204315185546875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1876566,1780281085.1876566,1780281085.1877787,0.1220703125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1876898,1780281085.1876898,1780281085.1877947,0.1049041748046875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1997788,1780281085.1997788,1780281085.1999013,0.12254714965820312,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.1998062,1780281085.1998062,1780281085.1999073,0.1010894775390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.2123218,1780281085.2123218,1780281085.2124615,0.13971328735351562,decode,1,0,452712,bookkeeping,0.13971328735351562,1.0,1,,,,,
bookkeeping_start,1780281085.2142591,1780281085.2142591,1780281085.2143896,0.1304149627685547,decode,0,0,452715,bookkeeping,0.1304149627685547,1.0,1,,,,,
bookkeeping_start,1780281085.2244413,1780281085.2244413,1780281085.2245657,0.12445449829101562,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780281085.2245564,1780281085.2245564,1780281085.224661,0.10466575622558594,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
