ev,ts,start,end,duration_ms,role,dp,tp,pid,overlap_ms,overlap_ratio,union_overlap_ms,union_overlap_ratio,overlap_intensity,max_active_recv,window,max_xfer_pressure_GBps,avg_step_xfer_pressure_GBps,avg_active_xfer_pressure_GBps,bytes_during_step_MB,normalized_transfer_MB_per_ms
engine_step_start,1780280866.6970677,1780280866.6970677,1780280866.7013888,4.321098327636719,decode,0,0,451640,2.274036407470703,0.5262635179871993,2.274036407470703,0.5262635179871993,1.0,1,early +120s,1.3833234989842735,0.7279926910898258,1.3833234989842735,3.145728,0.7279926910898257
engine_step_start,1780280866.6970859,1780280866.6970859,1780280866.697114,0.028133392333984375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7049806,1780280866.7049806,1780280866.7051933,0.21266937255859375,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7052083,1780280866.7052083,1780280866.7164464,11.23809814453125,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.705521,1780280866.705521,1780280866.7055275,0.0064373016357421875,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7076402,1780280866.7076402,1780280866.7076454,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.712315,1780280866.712315,1780280866.7123203,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7164512,1780280866.7164512,1780280866.7224839,6.032705307006836,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7184296,1780280866.7184296,1780280866.7184348,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7224886,1780280866.7224886,1780280866.7285368,6.0482025146484375,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7244318,1780280866.7244318,1780280866.7244363,0.0045299530029296875,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7285416,1780280866.7285416,1780280866.7345936,6.0520172119140625,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7304738,1780280866.7304738,1780280866.7304783,0.0045299530029296875,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7345984,1780280866.7345984,1780280866.7406878,6.089448928833008,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7365284,1780280866.7365284,1780280866.7365334,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7406929,1780280866.7406929,1780280866.7468257,6.132841110229492,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.742679,1780280866.742679,1780280866.742684,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.74683,1780280866.74683,1780280866.7529721,6.142139434814453,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.748761,1780280866.748761,1780280866.7487657,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.752977,1780280866.752977,1780280866.759058,6.081104278564453,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.754893,1780280866.754893,1780280866.7548978,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7590623,1780280866.7590623,1780280866.7650898,6.027460098266602,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7609832,1780280866.7609832,1780280866.7609882,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.765094,1780280866.765094,1780280866.7712417,6.147623062133789,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7670076,1780280866.7670076,1780280866.767013,0.0054836273193359375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.771246,1780280866.771246,1780280866.7773771,6.131172180175781,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.773168,1780280866.773168,1780280866.773173,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7773817,1780280866.7773817,1780280866.78351,6.1283111572265625,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.779264,1780280866.779264,1780280866.7792687,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7835147,1780280866.7835147,1780280866.78963,6.115198135375977,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7855623,1780280866.7855623,1780280866.7855673,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.789634,1780280866.789634,1780280866.795755,6.120920181274414,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7915404,1780280866.7915404,1780280866.7915452,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7957592,1780280866.7957592,1780280866.801832,6.072759628295898,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.7977047,1780280866.7977047,1780280866.7977102,0.0054836273193359375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8018363,1780280866.8018363,1780280866.808132,6.295680999755859,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8037672,1780280866.8037672,1780280866.8037727,0.0054836273193359375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8081484,1780280866.8081484,1780280866.8141508,6.0024261474609375,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.810476,1780280866.810476,1780280866.8104818,0.0057220458984375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8141584,1780280866.8141584,1780280866.8202724,6.114006042480469,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8162618,1780280866.8162618,1780280866.8162675,0.0057220458984375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.820279,1780280866.820279,1780280866.826412,6.133079528808594,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8222153,1780280866.8222153,1780280866.82222,0.00476837158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8264189,1780280866.8264189,1780280866.8325381,6.119251251220703,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8283038,1780280866.8283038,1780280866.828309,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8325448,1780280866.8325448,1780280866.8386776,6.132841110229492,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8345037,1780280866.8345037,1780280866.8345087,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8386843,1780280866.8386843,1780280866.844822,6.137609481811523,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8405948,1780280866.8405948,1780280866.8406003,0.0054836273193359375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8448281,1780280866.8448281,1780280866.850971,6.142854690551758,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.846752,1780280866.846752,1780280866.8467572,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8509774,1780280866.8509774,1780280866.857128,6.150484085083008,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8530102,1780280866.8530102,1780280866.8530154,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.857134,1780280866.857134,1780280866.863283,6.148815155029297,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8590372,1780280866.8590372,1780280866.8590422,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8632894,1780280866.8632894,1780280866.8694239,6.134510040283203,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.865182,1780280866.865182,1780280866.8651886,0.00667572021484375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8694296,1780280866.8694296,1780280866.8755424,6.112813949584961,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.871314,1780280866.871314,1780280866.8713193,0.005245208740234375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.875548,1780280866.875548,1780280866.881697,6.149053573608398,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8774679,1780280866.8774679,1780280866.8774729,0.0050067901611328125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8817027,1780280866.8817027,1780280866.887832,6.129264831542969,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8836346,1780280866.8836346,1780280866.8836403,0.0057220458984375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8878376,1780280866.8878376,1780280866.8939812,6.1435699462890625,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8944077,1780280866.8944077,1780280866.9001238,5.716085433959961,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.8945322,1780280866.8945322,1780280866.897199,2.6667118072509766,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.90013,1780280866.90013,1780280866.9063993,6.269216537475586,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.9004974,1780280866.9004974,1780280866.9010842,0.5867481231689453,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.906418,1780280866.906418,1780280866.9125514,6.133317947387695,decode,0,0,451640,3.105640411376953,0.5063556851311953,3.105640411376953,0.5063556851311953,1.0,1,early +120s,0.5999132683218076,0.3037694940003835,0.5999132683218076,1.8631148894214309,0.3037694940003835
engine_step_start,1780280866.906666,1780280866.906666,1780280866.9071155,0.4494190216064453,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.9125652,1780280866.9125652,1780280866.9508295,38.26427459716797,decode,0,0,451640,38.26427459716797,1.0,38.26427459716797,1.0,1.0,1,early +120s,0.5999132683218076,0.5999132683218076,0.5999132683218076,22.955246033550154,0.5999132683218076
engine_step_start,1780280866.9128582,1780280866.9128582,1780280866.9132454,0.3871917724609375,decode,1,0,451641,0.3871917724609375,1.0,0.3871917724609375,1.0,1.0,1,early +120s,0.5999132683218076,0.5999132683218076,0.5999132683218076,0.2322814816843547,0.5999132683218077
engine_step_start,1780280866.9508843,1780280866.9508843,1780280866.9568021,5.917787551879883,decode,0,0,451640,3.132343292236328,0.5293098585874864,3.132343292236328,0.5293098585874864,1.0,1,early +120s,0.5999132683218076,0.3175400072201727,0.5999132683218076,1.8791343019513864,0.3175400072201727
engine_step_start,1780280866.950935,1780280866.950935,1780280866.95157,0.6351470947265625,decode,1,0,451641,0.6351470947265625,1.0,0.6351470947265625,1.0,1.0,1,early +120s,0.5999132683218076,0.5999132683218076,0.5999132683218076,0.3810331694625128,0.5999132683218076
engine_step_start,1780280866.9568381,1780280866.9568381,1780280866.9629538,6.11567497253418,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.9570346,1780280866.9570346,1780280866.9574802,0.4456043243408203,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.9629712,1780280866.9629712,1780280866.9691072,6.1359405517578125,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.963231,1780280866.963231,1780280866.9640026,0.7715225219726562,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280866.9691217,1780280866.9691217,1780280867.0039272,34.8055362701416,decode,0,0,451640,11.771917343139648,0.3382196801041203,11.771917343139648,0.3382196801041203,1.0,1,early +120s,0.4008346187335291,0.13557015652271123,0.4008346187335291,4.718592,0.13557015652271123
engine_step_start,1780280866.974073,1780280866.974073,1780280866.974653,0.5800724029541016,decode,1,0,451641,0.5800724029541016,1.0,0.5800724029541016,1.0,1.0,1,early +120s,0.4008346187335291,0.4008346187335291,0.4008346187335291,0.2325131004759494,0.40083461873352916
engine_step_start,1780280867.0039341,1780280867.0039341,1780280867.0121565,8.222341537475586,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0057757,1780280867.0057757,1780280867.0063362,0.5605220794677734,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0121703,1780280867.0121703,1780280867.0191526,6.982326507568359,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0155559,1780280867.0155559,1780280867.0159898,0.43392181396484375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0191596,1780280867.0191596,1780280867.026206,7.04646110534668,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.019348,1780280867.019348,1780280867.0199287,0.5807876586914062,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0262117,1780280867.0262117,1780280867.03332,7.108211517333984,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0263069,1780280867.0263069,1780280867.0267744,0.46753883361816406,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0333254,1780280867.0333254,1780280867.0405216,7.196187973022461,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0333831,1780280867.0333831,1780280867.0337825,0.3993511199951172,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0405269,1780280867.0405269,1780280867.0475798,7.052898406982422,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.040538,1780280867.040538,1780280867.0409713,0.43320655822753906,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0475848,1780280867.0475848,1780280867.0547478,7.163047790527344,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0476384,1780280867.0476384,1780280867.0531287,5.490303039550781,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.0547523,1780280867.0547523,1780280867.4230406,368.2882785797119,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.3138354,1780280867.3138354,1780280867.3243904,10.555028915405273,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.4230669,1780280867.4230669,1780280867.725932,302.86502838134766,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.6939037,1780280867.6939037,1780280867.7095325,15.628814697265625,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280867.7259684,1780280867.7259684,1780280868.2746692,548.7008094787598,decode,0,0,451640,122.87497520446777,0.22393802429632514,92.3929214477539,0.1683848827114414,1.3299176309080212,2,early +120s,3.239100506976123,0.2608536775004349,1.5491514042115997,143.130624,0.260853677500435
engine_step_start,1780280868.0884085,1780280868.0884085,1780280868.09907,10.661602020263672,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.2747123,1780280868.2747123,1780280868.7941859,519.4735527038574,decode,0,0,451640,57.14058876037598,0.10999710853990445,39.141178131103516,0.07534777839482658,1.459858683072425,2,early +120s,3.0801050545374924,0.11237001624840424,1.4913514192758155,58.373251557948734,0.11237001624840424
engine_step_start,1780280868.7873738,1780280868.7873738,1780280868.7882824,0.9086132049560547,decode,1,0,451641,0.9086132049560547,1.0,0.9086132049560547,1.0,1.0,1,early +120s,0.6523380655178085,0.6523380655178085,0.6523380655178085,0.5927229804249687,0.6523380655178085
engine_step_start,1780280868.794233,1780280868.794233,1780280868.8343863,40.15326499938965,decode,0,0,451640,143.4187889099121,3.5717839859869964,40.15326499938965,1.0,3.5717839859869964,5,early +120s,6.139507523274826,4.149490999583033,4.149490999583033,166.61561171883977,4.149490999583033
engine_step_start,1780280868.797581,1780280868.797581,1780280868.7980924,0.5114078521728516,decode,1,0,451641,1.5342235565185547,3.0,0.5114078521728516,1.0,3.0,3,early +120s,3.628639274187827,3.6286392741878273,3.6286392741878273,1.8557146175224515,3.628639274187827
engine_step_start,1780280868.8343992,1780280868.8343992,1780280868.8783474,43.94817352294922,decode,0,0,451640,136.05761528015137,3.0958650695484233,43.77555847167969,0.9960723043204652,3.1080726330007407,6,early +120s,5.988958320971688,3.5038920183143376,3.517708506818431,153.98965442655523,3.5038920183143367
engine_step_start,1780280868.8351765,1780280868.8351765,1780280868.8357973,0.6208419799804688,decode,1,0,451641,1.2416839599609375,2.0,0.6208419799804688,1.0,2.0,2,early +120s,1.478323152959374,1.478323152959374,1.478323152959374,0.9178050733342672,1.478323152959374
engine_step_start,1780280868.878367,1780280868.878367,1780280868.8944082,16.041278839111328,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.8818126,1780280868.8818126,1780280868.8824172,0.6046295166015625,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.8944273,1780280868.8944273,1780280868.9041095,9.682178497314453,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.8961163,1780280868.8961163,1780280868.89679,0.6737709045410156,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.904121,1780280868.904121,1780280868.9133916,9.270668029785156,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9078798,1780280868.9078798,1780280868.9088361,0.9562969207763672,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9133968,1780280868.9133968,1780280868.9238243,10.427474975585938,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.915102,1780280868.915102,1780280868.9155967,0.4947185516357422,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9238312,1780280868.9238312,1780280868.9329846,9.153366088867188,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.924126,1780280868.924126,1780280868.924708,0.5819797515869141,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.93299,1780280868.93299,1780280868.9420345,9.044408798217773,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9332054,1780280868.9332054,1780280868.9337082,0.5028247833251953,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9420395,1780280868.9420395,1780280868.9512181,9.178638458251953,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9422884,1780280868.9422884,1780280868.9427533,0.4649162292480469,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9512231,1780280868.9512231,1780280868.960551,9.327888488769531,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.951525,1780280868.951525,1780280868.9519527,0.4277229309082031,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9605627,1780280868.9605627,1780280868.9698348,9.272098541259766,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9607139,1780280868.9607139,1780280868.9611492,0.4353523254394531,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.96984,1780280868.96984,1780280868.9805763,10.736227035522461,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.972128,1780280868.972128,1780280868.972868,0.74005126953125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9805822,1780280868.9805822,1780280868.9895818,8.99958610534668,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.981064,1780280868.981064,1780280868.981647,0.5829334259033203,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.990572,1780280868.990572,1780280868.998701,8.129119873046875,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.990618,1780280868.990618,1780280868.9911702,0.5521774291992188,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.9987075,1780280868.9987075,1780280869.00771,9.002447128295898,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280868.998942,1780280868.998942,1780280868.9994206,0.4787445068359375,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280869.0077152,1780280869.0077152,1780280869.1561868,148.47159385681152,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780280869.0079906,1780280869.0079906,1780280869.0084836,0.49304962158203125,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0,early +120s,0.0,0.0,0.0,0.0,0.0
