rank,collective,protocol,max_bytes,min_bytes,iter,time_ms
0,all_gatherv,auto,45648,45648,32,0.029983999207615852
0,all_gatherv,auto,45648,45648,33,0.031007999554276466
0,all_gatherv,auto,45648,45648,34,0.028991999104619026
0,all_gatherv,auto,45648,45648,35,0.02908799983561039
0,all_gatherv,auto,45648,45648,36,0.029120000079274178
0,all_gatherv,auto,45648,45648,37,0.03097599931061268
0,all_gatherv,auto,45648,45648,38,0.030079999938607216
0,all_gatherv,auto,45648,45648,39,0.031072000041604042
0,all_gatherv,auto,45648,45648,40,0.03110400028526783
0,all_gatherv,auto,45648,45648,41,0.028863999992609024
0,all_gatherv,auto,45648,45648,42,0.03094400092959404
0,all_gatherv,auto,45648,45648,43,0.031136000528931618
0,all_gatherv,auto,45648,45648,44,0.028896000236272812
0,all_gatherv,auto,45648,45648,45,0.031072000041604042
0,all_gatherv,auto,45648,45648,46,0.031136000528931618
0,all_gatherv,auto,45648,45648,47,0.029023999348282814
0,all_gatherv,auto,45648,45648,48,0.029023999348282814
0,all_gatherv,auto,45648,45648,49,0.03110400028526783
0,all_gatherv,auto,73932,73932,0,0.03235200047492981
0,all_gatherv,auto,73932,73932,1,0.03110400028526783
0,all_gatherv,auto,73932,73932,2,0.03232000023126602
0,all_gatherv,auto,73932,73932,3,0.02783999964594841
0,all_gatherv,auto,73932,73932,4,0.03206399828195572
0,all_gatherv,auto,73932,73932,5,0.03209599852561951
0,all_gatherv,auto,73932,73932,6,0.02672000043094158
0,all_gatherv,auto,73932,73932,7,0.03315199911594391
0,all_gatherv,auto,73932,73932,8,0.029791999608278275
0,all_gatherv,auto,73932,73932,9,0.03420799970626831
0,all_gatherv,auto,73932,73932,10,0.028960000723600388
0,all_gatherv,auto,73932,73932,11,0.02800000086426735
0,all_gatherv,auto,73932,73932,12,0.034143999218940735
0,all_gatherv,auto,73932,73932,13,0.028991999104619026
0,all_gatherv,auto,73932,73932,14,0.03315199911594391
0,all_gatherv,auto,73932,73932,15,0.02908799983561039
0,all_gatherv,auto,73932,73932,16,0.03516799956560135
0,all_gatherv,auto,73932,73932,17,0.031231999397277832
0,all_gatherv,auto,73932,73932,18,0.03190400078892708
0,all_gatherv,auto,73932,73932,19,0.030208000913262367
0,all_gatherv,auto,73932,73932,20,0.029952000826597214
0,all_gatherv,auto,73932,73932,21,0.03190400078892708
0,all_gatherv,auto,73932,73932,22,0.029055999591946602
0,all_gatherv,auto,73932,73932,23,0.026016000658273697
0,all_gatherv,auto,73932,73932,24,0.03526400029659271
0,all_gatherv,auto,73932,73932,25,0.029664000496268272
0,all_gatherv,auto,73932,73932,26,0.031136000528931618
0,all_gatherv,auto,73932,73932,27,0.0297279991209507
0,all_gatherv,auto,73932,73932,28,0.03110400028526783
0,all_gatherv,auto,73932,73932,29,0.03110400028526783
